Customer_ID,First_Name,Last_Name,middle_name,full_customer_name,Gender,Date_of_Birth,Marital_Status,Phone_Number,Alternate_Mobile_number,Email,Address,City,State,Postal_Code,Employment_Status,Occupation,Annual_Income,Customer_Segment,KYC_Verified,Risk_Category,Joined_Date,Last_Updated_Date,nationality_code,resident_status,permanent_country_code,correspondence_address_line1,correspondence_city,correspondence_postal_code,relationship_manager_code
CUST01303,Kimberly,Nolan,Anne,Kimberly Anne Nolan,Female,10/7/1994,Divorced,85546234712,85557335713,kimberly.nolan@example.com,"02559 Carpenter Dale, South Kristinbury, WY 37789",Port Elizabeth,Tennessee,37789,Retired,Licensed conveyancer,26089.8,Retail,No,Low,9/25/2024,11/28/2024,DE,NRI,DE,78 Market Road,London,104223,RM9485
CUST01304,Kyle,Peters,Jean,Kyle Jean Peters,Male,2/24/1996,Single,80801810306,81911911317,kyle.peters@example.com,"045 Maurice Corners Apt. 203, Smithville, WY 36425",Port Andrewshire,Virginia,36425,Self-employed,"Surveyor, hydrographic",39736.07,SME,Yes,Medium,8/25/2024,9/14/2024,KE,Resident,KE,,,,RM3508
CUST01305,Patricia,King,Lee,Patricia Lee King,Female,3/16/2000,Married,84172680808,85173791919,patricia.king@example.com,"40834 Elliott Greens Suite 950, Smithmouth, NY 05053",Larsenside,Vermont,5053,Unemployed,Homemaker,11204.68,Retail,No,Low,11/18/2023,2/28/2024,FR,Non-Resident,IN,45 Hilltop Ave,Paris,460403,RM9974
CUST01306,Dennis,Ross,Kumar,Dennis Kumar Ross,Male,10/16/1989,Single,89015071380,89115171391,dennis.ross@example.com,"4294 Kevin Shores, West Christinemouth, SD 58574",Lake Christine,Ohio,58574,Retired,Editorial assistant,22341.58,Retail,Yes,Medium,12/6/2024,12/26/2024,GB,Resident,FR,,,,RM4491
CUST01307,Eugene,Lee,Marie,Eugene Marie Lee,Male,2/26/2001,Single,87351045847,87351155957,eugene.lee@example.com,"01647 Alice Roads Suite 174, Wumouth, AL 18163",Shawnfurt,Rhode Island,18163,Self-employed,"Conservation officer, nature",36352.18,Corporate,No,Low,8/30/2024,11/13/2024,ZA,Non-Resident,FR,9 Green Park,Lagos,501845,RM9164
CUST01308,Lee,Griffin,Ali,Lee Ali Griffin,Male,10/9/1975,Single,83009625885,83119735995,lee.griffin@example.com,"34982 Morton Locks Suite 701, Woodburgh, NM 98282",North Katherinefurt,Florida,98282,Retired,Hotel manager,16615.85,Retail,No,Low,1/17/2024,12/1/2024,US,NRI,US,22 Rosewood Lane,Lagos,506521,RM2904
CUST01309,Amanda,Brown,Anne,Amanda Anne Brown,Other,2/16/1974,Married,87031805339,87131915339,amanda.brown@example.com,"USNV Hernandez, FPO AE 27118",Craneborough,Colorado,27118,Self-employed,Licensed conveyancer,60696.35,Corporate,No,Low,9/22/2023,1/17/2024,KE,NRI,US,22 Rosewood Lane,Sydney,440387,RM5285
CUST01310,Samantha,Myers,Ali,Samantha Ali Myers,Female,9/1/1951,Married,86621591832,87731591933,samantha.myers@example.com,"2150 Mejia Branch, Rebekahbury, ID 11990",New Manuelhaven,South Carolina,11990,Employed,Commissioning editor,42289.81,Retail,Yes,Low,5/27/2023,12/5/2024,NG,NRI,AU,45 Hilltop Ave,Berlin,896381,RM6214
CUST01311,Jose,Watson,Lee,Jose Lee Watson,Male,7/7/1977,Married,86661459011,87771559111,jose.watson@example.com,"10912 Hendricks Summit, Lake Daniel, KY 92035",West Cheyennebury,Maine,92035,Retired,Health visitor,19844.71,Retail,No,High,5/12/2024,6/10/2024,US,Non-Resident,DE,9 Green Park,Cape Town,730600,RM4778
CUST01312,Shannon,Aguirre,James,Shannon James Aguirre,Other,12/28/1985,Married,90400493881,91511593991,shannon.aguirre@example.com,"9824 Katelyn Court Apt. 682, North Jay, OK 89820",Huntview,Vermont,89820,Unemployed,Unemployed,4444,Retail,Yes,Low,11/30/2024,12/25/2024,KE,NRI,NG,22 Rosewood Lane,Nairobi,589706,RM7284
CUST01313,Kathryn,Delgado,Kumar,Kathryn Kumar Delgado,Female,4/6/1952,Single,90520499809,91531599919,kathryn.delgado@example.com,"963 Ward Mountains Suite 452, Lewisport, NC 70386",Hernandezport,Hawaii,70386,Retired,"Research officer, political party",15317.47,Retail,No,Low,4/22/2023,9/20/2023,DE,NRI,AU,123 Main Street,Lagos,114804,RM6978
CUST01314,Samantha,Hernandez,Marie,Samantha Marie Hernandez,Other,7/7/1970,Divorced,87313797166,87313797177,samantha.hernandez@example.com,"78828 Mark Gateway, Matthewbury, WA 69610",Julieberg,South Dakota,69610,Unemployed,Unemployed,3333,Retail,Yes,High,5/26/2023,6/25/2024,FR,Resident,AU,,,,RM8928
CUST01315,Caitlin,Benitez,Ali,Caitlin Ali Benitez,Female,5/26/1979,Married,90237407794,91337517795,caitlin.benitez@example.com,"874 Mann Views, Millerberg, SC 62450",Kennedyfurt,Missouri,62450,Self-employed,Building surveyor,5235.38,Corporate,Yes,Low,9/1/2023,2/9/2024,ZA,NRI,CA,9 Green Park,Mumbai,862389,RM3273
CUST01316,Melinda,Underwood,Jean,Melinda Jean Underwood,Female,2/20/1998,Married,70389949919,71399959919,melinda.underwood@example.com,"2107 Joseph Corner, Kristyview, AL 83806",Petersborough,Connecticut,83806,Employed,"Administrator, local government",8793,Retail,Yes,Low,9/28/2024,10/9/2024,KE,Resident,DE,,,,RM3330
CUST01317,Renee,Miller,Singh,Renee Singh Miller,Other,11/1/1968,Married,70620370878,71731371979,renee.miller@example.com,"3319 Davis Crossing Suite 333, Kristenmouth, RI 57141",Douglasfurt,Maryland,57141,Employed,"Psychologist, sport and exercise",24737.52,SME,Yes,Low,10/16/2024,12/14/2024,NG,Non-Resident,FR,78 Market Road,Nairobi,613928,RM3703
CUST01318,Alyssa,Johnson,Ali,Alyssa Ali Johnson,Female,6/22/1952,Single,70041813599,71151913599,alyssa.johnson@example.com,"8586 Jessica Pine Apt. 786, Lake Wendyberg, MN 75564",Port Cynthia,Iowa,75564,Retired,Restaurant manager,26941.69,Retail,Yes,Low,4/3/2024,6/1/2024,GB,Resident,AU,,,,RM4182
CUST01319,Lawrence,Robinson,Jean,Lawrence Jean Robinson,Male,2/9/1979,Single,87088948018,87199959119,lawrence.robinson@example.com,"12223 Baker Canyon, Smithmouth, TX 15922",New David,Maine,15922,Unemployed,Unemployed,2201.9,Retail,No,Medium,8/31/2023,10/12/2024,DE,NRI,DE,45 Hilltop Ave,Sydney,732628,RM2398
CUST01320,Rebecca,Peters,Marie,Rebecca Marie Peters,Other,6/8/1970,Single,70175883978,71175993979,rebecca.peters@example.com,"6656 Adam Mission, Riversberg, OH 20771",Ruizfort,Kentucky,20771,Retired,Solicitor,14449.98,Retail,Yes,Medium,4/4/2023,8/22/2023,IN,Resident,GB,,,,RM9485
CUST01321,Beth,Carpenter,Ahmed,Beth Ahmed Carpenter,Other,10/29/1963,Single,80048067571,81159177571,beth.carpenter@example.com,"2643 James Branch Suite 596, Lake Kathleen, MO 53046",Grimesside,Hawaii,53046,Self-employed,Amenity horticulturist,50425.61,SME,No,Low,5/27/2024,10/28/2024,CA,Non-Resident,KE,45 Hilltop Ave,Paris,901779,RM3508
CUST01322,Stacy,Daniels,Ahmed,Stacy Ahmed Daniels,Other,2/14/1965,Single,84961128794,85971139795,stacy.daniels@example.com,"811 Jarvis Union Suite 512, Howardtown, MS 98721",East Jamesview,Indiana,98721,Retired,"Surveyor, hydrographic",24433.66,Retail,Yes,Low,7/2/2023,6/29/2024,NG,Resident,NG,,,,RM9974
CUST01323,Melanie,Wells,Lee,Melanie Lee Wells,Female,7/5/1997,Divorced,86970409531,87971519531,melanie.wells@example.com,"65955 Armstrong Green, North Cindy, OK 99421",West Angiebury,Missouri,99421,Employed,"Engineer, manufacturing",9158.87,SME,No,Low,6/3/2023,8/23/2023,CA,Non-Resident,FR,78 Market Road,Mumbai,455883,RM4491
CUST01324,Phillip,Ortiz,Anne,Phillip Anne Ortiz,Male,4/9/1996,Married,86078327488,87179337599,phillip.ortiz@example.com,"777 Bradley Lake Suite 134, South Jonathanland, MI 29344",Rogersfort,Idaho,29344,Unemployed,Unemployed,5174.09,Retail,No,Low,8/24/2024,12/9/2024,FR,Non-Resident,DE,45 Hilltop Ave,London,460572,RM9164
CUST01325,Toni,Pearson,James,Toni James Pearson,Female,10/7/2003,Single,87962409649,87973519759,toni.pearson@example.com,"761 Glenn Bypass, North Christopherville, ME 69404",Haroldfort,Florida,69404,Retired,Heritage manager,12234.34,Retail,Yes,Low,1/1/2023,8/28/2023,US,Resident,KE,,,,RM2904
CUST01326,Catherine,Gonzalez,Lee,Catherine Lee Gonzalez,Other,6/14/1966,Married,89604784217,89715795317,catherine.gonzalez@example.com,"86164 Padilla Brook, Maryshire, MA 63573",Montgomeryland,Kentucky,63573,Self-employed,Aid worker,43970.05,Corporate,No,Low,6/24/2023,8/8/2024,US,NRI,IN,78 Market Road,Sydney,844980,RM5285
CUST01327,James,Austin,Ali,James Ali Austin,Male,4/22/1988,Married,70259364882,71359375993,james.austin@example.com,"610 Kathleen Mount, South Kevin, HI 07989",Murraybury,Missouri,7989,Self-employed,Naval architect,19656.53,SME,No,Low,10/10/2023,11/8/2024,ZA,NRI,CA,22 Rosewood Lane,Paris,420563,RM6214
CUST01328,Latoya,Gonzales,James,Latoya James Gonzales,Other,2/17/1960,Married,88839062467,89939173577,latoya.gonzales@example.com,"7932 Owens Crest Apt. 549, Port Tammyfort, SC 24472",Rhondafort,Connecticut,24472,Retired,Patent attorney,23752.9,Retail,Yes,High,7/21/2024,12/30/2024,IN,Non-Resident,GB,45 Hilltop Ave,London,406920,RM4778
CUST01329,Abigail,Burch,Grace,Abigail Grace Burch,Female,3/20/1978,Single,89114131935,89115131935,abigail.burch@example.com,"08597 Shelly Parkway Suite 794, Lake Ruth, MT 36389",Richardside,Vermont,36389,Self-employed,Arts development officer,78582.34,SME,Yes,Medium,7/30/2023,8/18/2024,DE,Resident,ZA,,,,RM7284
CUST01330,Carol,Gonzalez,James,Carol James Gonzalez,Other,9/16/1982,Married,90337605230,91337715331,carol.gonzalez@example.com,"587 Cruz Green Suite 715, Meaganbury, NV 33628",Francochester,Wisconsin,33628,Unemployed,Unemployed,4444,Retail,Yes,Low,11/1/2024,12/2/2024,DE,Resident,US,,,,RM6978
CUST01331,Michelle,Anderson,Singh,Michelle Singh Anderson,Female,12/18/1950,Married,80254472419,81355573519,michelle.anderson@example.com,"896 Johns Row Suite 503, Ballardstad, OH 04765",Johnfort,Hawaii,4765,Retired,"Scientist, water quality",23427.54,Retail,No,High,8/23/2024,11/24/2024,NG,Non-Resident,US,9 Green Park,Berlin,398444,RM8928
CUST01332,Adrienne,Hall,Grace,Adrienne Grace Hall,Other,1/21/1964,Single,83440966177,83551977177,adrienne.hall@example.com,"69648 Heather Harbor, South Jeffreyborough, KY 11951",Lake Amanda,Montana,11951,Self-employed,Nature conservation officer,86972.18,SME,No,Low,10/1/2023,10/2/2023,AU,Non-Resident,DE,22 Rosewood Lane,London,448559,RM3273
CUST01333,Colleen,Cochran,Lee,Colleen Lee Cochran,Other,6/10/1997,Divorced,89808806782,89919917793,colleen.cochran@example.com,"5838 Welch Meadows, East Patricia, NH 37349",Marymouth,Connecticut,37349,Unemployed,Geographical information systems officer,14601.56,Retail,Yes,Low,5/18/2024,10/30/2024,FR,NRI,DE,123 Main Street,Nairobi,734826,RM9625
CUST01334,Melissa,Cuevas,Anne,Melissa Anne Cuevas,Female,3/7/1976,Married,86813592664,87913593775,melissa.cuevas@example.com,"PSC 3997, Box 4159, APO AE 07537",Reesebury,Indiana,7537,Retired,Teaching laboratory technician,20689.22,Retail,Yes,Low,7/4/2024,11/28/2024,FR,NRI,AU,9 Green Park,Lagos,524986,RM5202
CUST01335,Diane,Cabrera,Jean,Diane Jean Cabrera,Other,12/29/1952,Divorced,86987486941,87997597951,diane.cabrera@example.com,"951 Evans Path, Brittanymouth, OK 83580",North Haroldfort,Nevada,83580,Unemployed,Unemployed,3333,Retail,No,Low,12/31/2023,3/18/2024,AU,NRI,DE,123 Main Street,New York,193861,RM9925
CUST01336,Christina,Young,Marie,Christina Marie Young,Female,11/4/1950,Divorced,80119292075,81119393175,christina.young@example.com,"7893 Johnson Valley Suite 260, Port Tanner, MO 69688",Millerview,Indiana,69688,Retired,Police officer,20979.23,Retail,Yes,Medium,1/1/2024,5/9/2024,FR,Non-Resident,ZA,123 Main Street,New York,596789,RM3713
CUST01337,Nicole,Brown,Singh,Nicole Singh Brown,Female,2/28/1955,Single,90716039886,91717139997,nicole.brown@example.com,"PSC 3912, Box 3774, APO AA 78911",East Carolbury,Washington,78911,Retired,"Scientist, research (life sciences)",14138.7,Retail,No,High,5/15/2024,12/29/2024,AU,Resident,NG,,,,RM5635
CUST01338,Vincent,Choi,Grace,Vincent Grace Choi,Male,5/2/1956,Married,70189455906,71199555917,vincent.choi@example.com,"9106 Wilson Burgs, Adamsfort, NH 69669",East Tyrone,North Carolina,69669,Employed,Illustrator,41468.79,SME,Yes,High,6/9/2023,7/30/2024,CA,Resident,NG,,,,RM9934
CUST01339,Jeremy,Cross,Grace,Jeremy Grace Cross,Male,3/23/1984,Divorced,89424894204,89535995315,jeremy.cross@example.com,"3654 Miranda Wells Suite 927, New Brian, ID 15926",Port Alex,Kentucky,15926,Retired,"Surveyor, building",15553.8,Retail,No,Low,11/4/2024,12/17/2024,NG,Non-Resident,GB,78 Market Road,Berlin,443042,RM7482
CUST01340,Sheila,Hunter,Jean,Sheila Jean Hunter,Other,4/1/2003,Divorced,89667605642,89777715753,sheila.hunter@example.com,"USCGC Vasquez, FPO AP 43180",Laraview,Kansas,43180,Unemployed,Retail buyer,12865.9,Retail,No,High,8/2/2024,12/1/2024,US,Non-Resident,KE,22 Rosewood Lane,Berlin,441148,RM7488
CUST01341,Sandra,Vaughan,Anne,Sandra Anne Vaughan,Female,7/18/1967,Married,87758097453,87759197553,sandra.vaughan@example.com,"20756 Megan Views, Ericton, WA 47897",New Annashire,Massachusetts,47897,Employed,Applications developer,38760.47,SME,No,Low,5/4/2023,10/11/2023,DE,Non-Resident,IN,123 Main Street,Berlin,298141,RM3946
CUST01342,Steven,Lawson,Anne,Steven Anne Lawson,Male,1/24/1990,Single,85466226540,85577337551,steven.lawson@example.com,"56540 Anthony Ranch, Port Michaelton, HI 89973",Jamesbury,Alaska,89973,Retired,"Development worker, community",27363.35,Retail,No,Low,12/26/2023,3/15/2024,CA,Non-Resident,AU,45 Hilltop Ave,Berlin,218039,RM7362
CUST01343,Allison,Thomas,Grace,Allison Grace Thomas,Other,2/4/1992,Divorced,85300622122,85311733133,allison.thomas@example.com,"18206 Lindsey Centers, Allisonville, UT 04765",Jasonside,Massachusetts,4765,Self-employed,Banker,47828.14,SME,No,Low,3/16/2024,6/16/2024,DE,Non-Resident,AU,45 Hilltop Ave,Toronto,405412,RM7694
CUST01344,Susan,Reed,Ahmed,Susan Ahmed Reed,Female,6/23/1985,Married,87462591601,87573591711,susan.reed@example.com,"739 Joseph Stravenue Suite 538, West Micheleside, NM 19550",Jeanneborough,North Dakota,19550,Self-employed,"Scientist, biomedical",34013.03,Corporate,No,High,10/29/2024,11/16/2024,GB,Resident,GB,,,,RM8715
CUST01345,Sheila,Kim,Ahmed,Sheila Ahmed Kim,Other,1/16/1968,Single,90584886008,91595997119,sheila.kim@example.com,"7688 Matthew Junction Apt. 308, New Rodneymouth, ME 34815",New Michael,Connecticut,34815,Employed,Professor Emeritus,25315.66,SME,No,Low,7/30/2024,11/4/2024,US,Resident,US,,,,RM4610
CUST01346,Jasmine,Leonard,Ahmed,Jasmine Ahmed Leonard,Other,5/27/1972,Divorced,86778231299,87779331399,jasmine.leonard@example.com,"508 Destiny Heights, Josephton, MA 04008",Port Jeanetteport,North Carolina,4008,Retired,Passenger transport manager,14226.53,Retail,Yes,Low,12/11/2023,12/7/2024,AU,NRI,US,22 Rosewood Lane,Nairobi,257112,RM7977
CUST01347,Linda,Ward,Ali,Linda Ali Ward,Female,9/14/2002,Married,70642612120,71753713131,linda.ward@example.com,"82277 Evans Trafficway, Burtonfort, MN 75791",Carolynborough,Mississippi,75791,Unemployed,Homemaker,10972.17,Retail,Yes,Low,11/9/2024,11/26/2024,ZA,Resident,AU,,,,RM7821
CUST01348,Diane,Erickson,Ahmed,Diane Ahmed Erickson,Other,12/13/1957,Married,85365968078,85375979179,diane.erickson@example.com,"9790 Trevor Station, Morganstad, LA 72252",New Seth,Maine,72252,Self-employed,"Teacher, adult education",27046.17,Corporate,No,Low,10/8/2024,11/7/2024,FR,Non-Resident,KE,9 Green Park,London,522294,RM8360
CUST01349,Melissa,Perry,Marie,Melissa Marie Perry,Female,5/29/1967,Divorced,70421838545,71531939555,melissa.perry@example.com,"712 Cox Forges Suite 027, Griffintown, ME 16744",South Ronaldborough,Utah,16744,Employed,"Designer, ceramics/pottery",13509.67,Retail,Yes,Medium,8/30/2024,9/29/2024,US,Non-Resident,US,45 Hilltop Ave,Sydney,219194,RM2437
CUST01350,Katherine,Frazier,Marie,Katherine Marie Frazier,Other,5/25/1976,Married,84454752311,85555753311,katherine.frazier@example.com,"USNS Hill, FPO AA 83989",Jamesland,Maine,83989,Self-employed,Banker,50197.61,Corporate,Yes,Medium,9/28/2024,10/2/2024,KE,Resident,DE,,,,RM4748
CUST01351,Gina,Horne,James,Gina James Horne,Other,4/3/1972,Married,84897917763,85997917773,gina.horne@example.com,"USNV Mclean, FPO AE 16626",Port Keith,Minnesota,16626,Unemployed,Unemployed,4444,Retail,Yes,High,11/26/2023,5/10/2024,DE,Resident,AU,,,,RM1747
CUST01352,Jacqueline,Cordova,Kumar,Jacqueline Kumar Cordova,Female,2/21/1994,Single,80388621750,81399731751,jacqueline.cordova@example.com,"49108 Malone Center Suite 317, West Reneefort, MD 21298",Lyonschester,Nebraska,21298,Employed,Technical sales engineer,31666.62,SME,Yes,Low,3/14/2023,7/12/2024,KE,Resident,GB,,,,RM3183
CUST01353,Joyce,Hall,Singh,Joyce Singh Hall,Other,12/20/1975,Married,83045306935,83155317935,joyce.hall@example.com,"988 Lucas Burg, North Miguelside, PA 10761",Eatonbury,California,10761,Self-employed,Merchant navy officer,31021.67,SME,No,High,3/14/2023,6/5/2023,CA,Resident,IN,,,,RM8315
CUST01354,Sarah,Thompson,Marie,Sarah Marie Thompson,Other,5/15/1960,Single,85340018167,85351119177,sarah.thompson@example.com,"396 Vincent Canyon, North Elizabeth, IA 71718",Mitchellton,South Carolina,71718,Unemployed,Unemployed,2222,Retail,Yes,High,3/11/2024,11/13/2024,DE,Non-Resident,FR,123 Main Street,Cape Town,102909,RM3127
CUST01355,Kelly,Acevedo,Kumar,Kelly Kumar Acevedo,Female,8/20/1953,Married,70444544608,71555555719,kelly.acevedo@example.com,"6634 Jocelyn Plains Apt. 481, West Jacob, MO 57512",New Kenneth,New Hampshire,57512,Unemployed,Homemaker,9189.52,Retail,Yes,Medium,8/15/2023,8/22/2024,IN,Resident,NG,,,,RM5467
CUST01356,Brittany,Cabrera,Anne,Brittany Anne Cabrera,Female,4/2/1970,Divorced,89378105391,89379115391,brittany.cabrera@example.com,"9663 Wheeler Run, Aprilside, NV 40130",Melanieview,New Jersey,40130,Retired,Tax adviser,22969.63,Retail,No,Low,7/31/2023,11/15/2024,KE,Resident,IN,,,,RM4759
CUST01357,Caroline,Price,Ahmed,Caroline Ahmed Price,Other,9/15/1979,Divorced,86999698829,87999799939,caroline.price@example.com,"15566 Valdez Flat Suite 026, Port Angelashire, MS 35663",West Sarahview,Missouri,35663,Unemployed,Unemployed,3333,Retail,No,Low,8/17/2024,12/9/2024,CA,Resident,CA,,,,RM4272
CUST01358,Jeanette,Contreras,Singh,Jeanette Singh Contreras,Female,5/2/2004,Divorced,70714724630,71715735731,jeanette.contreras@example.com,"24687 Jacob Center, South Jared, VT 73638",North Donnaside,Idaho,73638,Retired,Astronomer,17536.22,Retail,No,Low,8/23/2024,10/14/2024,FR,Non-Resident,KE,78 Market Road,Paris,566864,RM5202
CUST01359,William,Lowe,Lee,William Lee Lowe,Male,9/27/1953,Married,70383972833,71393973933,william.lowe@example.com,"8304 Murphy Lights Suite 765, Shawside, AL 07593",New Robert,Maryland,7593,Employed,Leisure centre manager,32293.14,Retail,Yes,Low,11/19/2024,12/6/2024,NG,NRI,CA,123 Main Street,Sydney,501898,RM9925
CUST01360,Austin,Navarro,Kumar,Austin Kumar Navarro,Male,4/13/1976,Divorced,88706293288,89717393399,austin.navarro@example.com,"USNV Lewis, FPO AA 29886",Pearsonview,South Dakota,29886,Self-employed,Animator,84253.35,SME,Yes,Medium,5/9/2023,5/5/2024,CA,Non-Resident,FR,123 Main Street,Toronto,191709,RM3713
CUST01361,Jacob,Rodriguez,Ahmed,Jacob Ahmed Rodriguez,Male,12/3/1978,Single,80102320018,81113331119,jacob.rodriguez@example.com,"18674 Baldwin Way Suite 203, Christophershire, OK 69665",Jamesview,Kentucky,69665,Retired,"Librarian, public",13954.83,Retail,No,Low,9/27/2023,10/13/2023,FR,Non-Resident,KE,9 Green Park,Mumbai,365257,RM5635
CUST01362,Jennifer,Burton,Grace,Jennifer Grace Burton,Female,5/20/1965,Single,80089876108,81199977119,jennifer.burton@example.com,"432 Jenna Parkway, Nolanchester, IL 24902",West Natasha,Oklahoma,24902,Unemployed,Homemaker,9284.99,Retail,Yes,Medium,10/25/2024,12/11/2024,CA,NRI,AU,78 Market Road,Toronto,205048,RM9934
CUST01363,Melissa,Williams,Lee,Melissa Lee Williams,Female,5/11/1968,Married,90403845319,91513955319,melissa.williams@example.com,"700 Hernandez Rapids, New Josephmouth, SD 39229",East James,Connecticut,39229,Employed,Medical illustrator,27226.84,SME,No,Medium,3/26/2024,8/30/2024,AU,NRI,IN,78 Market Road,Lagos,724483,RM7482
CUST01364,Lisa,Smith,Ali,Lisa Ali Smith,Female,5/24/1958,Married,88235469510,89335579511,lisa.smith@example.com,"43583 Larry Ways, Lake Timothystad, IN 05763",Smithburgh,Minnesota,5763,Self-employed,"Administrator, arts",64303.25,Corporate,Yes,High,11/29/2023,1/27/2024,KE,Resident,FR,,,,RM7488
CUST01365,Linda,Hernandez,James,Linda James Hernandez,Female,11/20/1958,Married,70054596715,71155597715,linda.hernandez@example.com,"1473 Bradley Gardens, New Davidport, CO 24043",South Andreamouth,Maine,24043,Employed,Paramedic,49094.19,SME,No,Low,11/18/2023,10/13/2024,DE,Resident,GB,,,,RM3946
CUST01366,Heather,Chase,Ali,Heather Ali Chase,Female,4/22/1961,Divorced,86641106541,87751117551,heather.chase@example.com,"2475 Morgan Manor, Bentleyton, IA 53609",East Richard,Nebraska,53609,Self-employed,Barista,66197.79,SME,No,Low,5/3/2024,11/2/2024,FR,Non-Resident,ZA,9 Green Park,London,111237,RM7362
CUST01367,Charles,Ramsey,Grace,Charles Grace Ramsey,Male,1/13/1957,Married,88516994970,89517995971,charles.ramsey@example.com,"PSC 8706, Box 9057, APO AE 09806",North Pamelastad,West Virginia,9806,Employed,"Scientist, research (medical)",34667.16,Retail,No,Medium,5/19/2023,7/22/2023,DE,Non-Resident,AU,45 Hilltop Ave,Paris,732904,RM7694
